tconst,startYear,genre,averageRating,numVotes
tt5293618,2019,Mystery,6.4,451
tt5293970,2015,Documentary,6.3,63
tt5294198,2016,Comedy,5.9,7553
tt5294550,2017,Biography,6.8,95314
tt5294966,2016,Comedy,7.4,13911
tt5295134,2015,Documentary,7.0,255
tt5295412,2016,Comedy,3.4,121
tt5295664,2015,Action,3.7,209
tt5295670,2015,Comedy,4.5,380
tt5295734,2016,Documentary,6.9,290
tt5296686,2015,Comedy,3.8,16
tt5296866,2012,Documentary,6.1,8
tt5297140,2016,Romance,5.2,641
tt5297182,2015,Drama,4.4,205
tt5297578,2016,Adventure,5.6,818
tt5297654,2015,Adventure,4.1,378
tt5298180,2016,Comedy,4.6,139
tt5298558,2016,Documentary,6.7,258
tt5298608,2015,Documentary,8.4,13
tt5298742,2017,Adventure,8.2,14
tt5299014,2016,Documentary,7.0,171
tt5300154,2019,Sci-Fi,3.3,1725
tt5301558,2015,Documentary,6.6,50
tt5301662,2017,Crime,7.3,28335
tt5301942,2022,Sport,7.3,15396
tt5301956,2015,Drama,5.7,15
tt5302150,2016,Animation,5.4,469
tt5302768,2015,Romance,4.5,25
tt5303442,2018,Action,5.1,1552
tt5303488,2013,Romance,5.9,160
tt5303564,2015,Romance,5.4,55
tt5303632,2017,Thriller,6.0,476
tt5303992,2016,Documentary,7.0,23
tt5304436,2020,Comedy,5.3,9
tt5304464,2017,Drama,6.6,17817
tt5304816,2015,Romance,6.6,302
tt5304996,2018,Crime,6.1,5002
tt5304998,2018,Fantasy,6.1,24
tt5305246,2016,Drama,6.0,1863
tt5305262,2015,Drama,5.5,276
tt5306164,2015,Action,7.0,21
tt5306676,2016,Comedy,6.9,81
tt5306972,2025,Action,5.0,27208
tt5307156,2021,Horror,3.3,47
tt5307382,2016,Drama,6.8,369
tt5308550,2016,Drama,5.9,31
tt5309284,2015,Musical,4.4,295
tt5309844,2017,Musical,5.7,1377
tt5310230,2016,Comedy,6.4,430
tt5310594,2016,Comedy,5.7,981
tt5311102,2016,Adventure,6.6,119
tt5311228,2014,Drama,5.0,30
tt5311426,2002,Drama,6.2,48
tt5311514,2016,Animation,8.4,373398
tt5311542,2018,Drama,7.7,27583
tt5312232,2016,Drama,8.3,16104
tt5312306,2016,Comedy,6.1,1007
tt5312322,2016,Drama,7.7,17
tt5312338,2015,Drama,6.9,19
tt5312354,2014,Romance,6.0,71
tt5313370,2016,Thriller,5.3,33
tt5313726,2015,Action,7.5,37
tt5313906,2017,Comedy,6.3,1190
tt5313962,2017,Thriller,5.6,33
tt5313994,2017,Horror,5.5,59
tt5315212,2022,Comedy,5.5,47165
tt5315510,2017,Crime,6.3,21
tt5316540,2019,Action,5.7,28406
tt5316648,2023,Drama,4.1,6215
tt5317104,2015,Documentary,7.9,22
tt5317228,2016,Drama,5.1,102
tt5317286,2016,Biography,7.5,786
tt5317732,2015,Documentary,8.0,5
tt5317914,2016,Drama,6.1,2327
tt5317942,2016,Western,4.3,11
tt5318082,2015,Documentary,8.2,10
tt5320002,2016,Biography,6.6,89
tt5320168,2011,Comedy,6.4,49
tt5320514,2016,Comedy,7.6,4731
tt5320518,2016,Drama,6.6,463
tt5321062,2015,Drama,5.2,29
tt5321356,2016,Adventure,8.0,10
tt5321568,2017,Documentary,6.8,521
tt5321814,2019,Documentary,6.5,563
tt5321942,2016,Comedy,5.7,550
tt5322692,2019,Thriller,6.6,56
tt5294966,2016,Drama,7.4,13911
tt5297578,2016,Romance,5.6,818
tt5297654,2015,Romance,4.1,378
tt5300154,2019,Adventure,3.3,1725
tt5301942,2022,Drama,7.3,15396
tt5303564,2015,Drama,5.4,55
tt5306972,2025,Drama,5.0,27208
tt5307156,2021,Drama,3.3,47
tt5309284,2015,Romance,4.4,295
tt5311514,2016,Drama,8.4,373398
tt5316540,2019,Drama,5.7,28406
tt5321814,2019,Drama,6.5,563
tt5323042,2016,Documentary,7.3,106
tt5323082,2019,Musical,6.1,76
tt5323380,2016,Family,4.6,36
tt5323386,2016,Comedy,6.7,391
tt5323480,2015,Thriller,4.2,11
tt5323494,2020,Mystery,4.7,216
tt5323568,2016,Thriller,6.5,1899
tt5323640,2017,Crime,6.0,7709
tt5324456,2016,Mystery,6.8,1571
tt5324918,2013,Family,7.0,26
tt5325684,2018,Crime,3.4,1970
tt5326058,2011,Family,7.4,53
tt5326482,2016,Comedy,9.3,45
tt5326498,2017,Drama,5.1,22
tt5327922,2016,Drama,5.5,1713
tt5328006,2019,Comedy,5.4,1012
tt5328348,2020,Romance,3.1,170
tt5328694,2018,Drama,5.9,215
tt5328796,2016,Romance,5.7,19
tt5328952,2017,Comedy,5.8,745
tt5329416,2015,Comedy,6.1,55
tt5330428,2015,Drama,6.7,19
tt5330596,2015,Animation,5.6,155
tt5330644,2016,Romance,6.5,82
tt5330650,2016,Documentary,6.3,24
tt5330902,2016,Horror,8.8,8
tt5331358,2016,Crime,5.3,11
tt5331768,2015,Animation,6.5,584
tt5331842,2015,Thriller,5.4,23
tt5332062,2017,History,8.2,14
tt5332142,2016,Drama,5.4,96
tt5332216,2010,Drama,7.3,83
tt5332280,2016,Drama,6.3,294
tt5334076,2017,Thriller,6.3,1339
tt5334304,2017,Horror,5.3,247
tt5334856,2016,Comedy,6.8,9
tt5335128,2016,Action,6.9,5788
tt5335198,2016,Action,5.0,402
tt5335224,2008,Comedy,5.6,56
tt5335482,2015,Documentary,7.5,7
tt5335830,2017,Crime,7.1,10
tt5336230,2016,Comedy,5.8,143
tt5336268,2002,Comedy,1.4,38
tt5336548,2016,Crime,6.8,34
tt5336614,2013,Family,5.7,18
tt5336630,2017,Thriller,5.2,22
tt5337374,2013,Comedy,6.5,109
tt5337986,2016,Crime,7.3,274
tt5338504,2016,Drama,6.6,17
tt5338600,2016,Crime,5.1,92
tt5338620,2016,Crime,8.1,1223
tt5338852,2016,Comedy,3.2,126
tt5339226,2017,Comedy,6.4,255
tt5340300,2017,Sport,7.1,14668
tt5340458,2015,Family,6.8,22
tt5340516,2016,Drama,5.5,619
tt5340534,2016,Romance,6.9,1230
tt5340594,2018,Mystery,6.0,27
tt5340626,2017,Action,6.1,174
tt5340882,2016,Adventure,3.4,3135
tt5341008,2016,Family,6.7,582
tt5341362,2014,History,7.7,39
tt5341550,2014,Action,7.9,84
tt5341670,2015,Comedy,8.4,42
tt5342462,2010,Drama,7.0,7
tt5342784,2017,Drama,7.4,18
tt5343072,2015,Drama,7.1,127
tt5343532,2017,Horror,4.5,1141
tt5343926,2015,Biography,8.2,6
tt5343954,2020,Horror,5.8,132
tt5343960,2015,Sport,6.6,44
tt5344186,2017,Drama,7.7,40
tt5345032,2017,Documentary,7.5,65
tt5345298,2016,Horror,5.0,3646
tt5345728,2016,Romance,5.4,16
tt5345756,2016,Documentary,7.1,120
tt5345806,2017,Comedy,5.4,148
tt5346936,2014,Biography,6.8,13
tt5346972,2012,Documentary,7.9,10
tt5347126,2016,Action,2.8,38
tt5324456,2016,Crime,6.8,1571
tt5328006,2019,Drama,5.4,1012
tt5328348,2020,Horror,3.1,170
tt5328952,2017,Drama,5.8,745
tt5330596,2015,Drama,5.6,155
tt5330644,2016,Drama,6.5,82
tt5337374,2013,Drama,6.5,109
tt5339226,2017,Drama,6.4,255
tt5340626,2017,Drama,6.1,174
tt5347126,2016,Thriller,2.8,38
tt5347944,2023,Documentary,7.3,7
tt5348060,2016,Documentary,8.7,15
tt5348692,2013,Comedy,7.0,34
tt5348966,2016,Mystery,4.6,316
tt5350300,2017,Comedy,5.8,22
tt5350512,2019,Crime,3.4,222
tt5350584,2016,Adventure,6.2,808
tt5350800,2016,Documentary,7.7,389
tt5350926,2015,Biography,6.9,39
tt5351006,2015,Documentary,7.2,22
tt5351352,2017,Drama,6.2,74
tt5351800,2015,Documentary,7.6,7
tt5351818,2017,Family,6.0,5130
tt5351982,2015,Thriller,6.3,18
tt5352802,2016,Romance,5.5,774
tt5352898,2016,Drama,6.6,589
tt5352912,2015,Drama,5.0,204
tt5352998,2016,Horror,5.6,33
tt5353372,2016,Comedy,6.2,196
tt5353438,2016,Thriller,6.6,27
tt5354290,2014,Documentary,6.8,112
tt5354664,2016,Adventure,4.9,936
tt5354986,2016,Documentary,7.7,200
tt5355180,2015,Documentary,8.0,20
tt5355524,2016,Mystery,1.4,177
tt5355542,2016,Mystery,8.8,28
tt5355890,2018,Comedy,6.1,20
tt5355896,2015,Mystery,5.7,720
tt5356382,2009,Comedy,6.0,14
tt5356524,2017,Documentary,8.0,10
tt5356670,2019,Horror,3.2,1379
tt5357316,2016,Comedy,6.8,17
tt5357328,2016,Biography,6.3,30
tt5357790,2018,Drama,6.4,31
tt5357902,2016,Comedy,4.0,141
tt5358146,2017,Documentary,7.2,327
tt5358714,2016,Drama,6.3,935
tt5358948,2016,Drama,3.2,1538
tt5359048,2017,Documentary,4.7,85
tt5359624,2016,Drama,6.6,838
tt5359832,2017,Romance,7.3,405
tt5359928,2017,Drama,8.2,51
tt5360232,2019,Music,6.0,627
tt5360296,1999,Drama,6.5,90
tt5360952,2018,Adventure,5.1,23415
tt5360996,2018,Drama,5.9,12114
tt5361326,2018,Comedy,3.1,876
tt5361596,2018,Adventure,3.2,548
tt5362116,2016,Documentary,6.8,29
tt5362988,2017,Mystery,7.7,304854
tt5363068,2015,Mystery,7.3,11
tt5363302,2016,Drama,5.3,99
tt5365036,2016,Thriller,5.7,124
tt5365246,2015,Drama,5.9,44
tt5368224,2015,Crime,8.2,170
tt5368302,2016,Horror,6.6,69
tt5368690,2017,Documentary,8.6,28
tt5368782,2015,Musical,7.4,11
tt5368798,2023,Mystery,3.8,1356
tt5368840,2014,Comedy,5.5,16
tt5369126,2015,Fantasy,4.9,32
tt5369522,2015,Documentary,9.2,8
tt5370358,2016,Drama,4.7,705
tt5370502,2016,Drama,5.3,20
tt5370828,2017,Drama,7.0,4375
tt5371090,2019,Drama,7.8,51
tt5371168,2018,Comedy,6.8,9082
tt5371612,2012,War,4.7,48
tt5371622,2016,History,6.0,172
tt5371922,2016,Thriller,3.8,239
tt5372514,2015,Biography,6.5,35
tt5372620,2018,Drama,4.0,373
tt5372628,2017,Music,6.8,89
tt5372676,2014,Drama,6.6,13
tt5373180,2016,Romance,6.2,57
tt5374002,2017,Action,5.4,590
tt5374650,2015,Family,8.3,26
tt5375040,2016,History,7.4,3575
tt5375062,2015,Drama,7.2,5
tt5375324,2016,Family,7.3,3471
tt5375354,2016,News,8.2,15
tt5375434,2017,Fantasy,6.5,2478
tt5376184,2015,Documentary,5.5,16
tt5376196,2017,Crime,6.7,2969
tt5376556,2016,Documentary,8.3,12
tt5351982,2015,Comedy,6.3,18
tt5362988,2017,Crime,7.7,304854
tt5368798,2023,Horror,3.8,1356
tt5368840,2014,Drama,5.5,16
tt5372628,2017,Horror,6.8,89
tt5373180,2016,Drama,6.2,57
tt5377604,2016,Crime,6.4,3674
tt5377624,2017,Fantasy,4.0,98
tt5377654,2015,Animation,7.5,702
tt5378096,1999,Drama,7.9,626
tt5378138,2012,Drama,8.5,17
tt5378224,2016,Biography,7.0,242
tt5378294,2017,Drama,5.3,90
tt5386202,2016,Documentary,5.9,85
tt5389636,2015,Horror,4.4,34
tt5389902,2016,Comedy,5.0,59
tt5390246,2017,Crime,4.1,614
tt5390272,2019,Drama,8.4,9
tt5390400,2012,Drama,4.9,43
tt5390430,2016,Biography,7.6,1211
tt5390504,2017,Drama,7.3,58163
tt5392738,2015,Thriller,4.7,329
tt5396888,2015,Romance,6.9,14
tt5396942,2015,Drama,3.0,8
tt5397532,2016,Drama,6.2,15
tt5400476,2015,Drama,4.1,32
tt5402714,2024,Thriller,4.2,2010
tt5419676,2018,Documentary,7.1,2558
tt5420870,2018,Action,5.3,384
tt5420886,2017,Drama,5.8,6956
tt5420898,2019,Drama,6.8,112
tt5421006,2012,Documentary,6.3,19
tt5421078,2017,Thriller,6.3,62
tt5424014,2016,Drama,5.3,152
tt5424024,2016,Drama,6.4,107
tt5424590,2016,Mystery,6.1,202
tt5424980,2014,Horror,4.5,46
tt5425488,2016,History,7.0,183
tt5425946,2016,Documentary,7.4,20
tt5426350,2015,Action,6.4,15
tt5426998,2016,Documentary,8.6,10
tt5430092,2015,Music,7.7,14
tt5430132,2015,Drama,7.8,13
tt5430840,2016,Comedy,5.2,14
tt5431016,2016,Fantasy,3.2,1247
tt5431034,2016,Comedy,5.5,10
tt5431082,2017,Crime,6.5,8046
tt5431284,2018,Biography,6.6,1930
tt5431946,2018,Horror,3.3,454
tt5431954,2018,Fantasy,6.7,22
tt5432342,2019,Thriller,4.6,167
tt5432624,2016,Documentary,7.9,82
tt5432702,2014,Romance,5.9,56
tt5433114,2019,Biography,7.7,19005
tt5433138,2021,Thriller,5.2,175599
tt5433140,2023,Crime,5.7,140726
tt5433276,2018,Romance,6.3,729
tt5433442,2016,Drama,7.1,109
tt5433884,2017,Comedy,5.1,567
tt5434104,2016,Documentary,8.0,53
tt5435154,2016,Documentary,8.1,11
tt5435324,2008,Documentary,7.3,18
tt5436168,2016,Mystery,6.4,1376
tt5436486,2016,Mystery,5.1,118
tt5436698,2018,Thriller,7.3,30
tt5436802,2018,Documentary,7.7,67
tt5437138,2016,Documentary,6.3,40
tt5437970,2016,Drama,6.4,38
tt5439126,2012,Romance,5.6,503
tt5439796,2017,Crime,7.0,174074
tt5378224,2016,Documentary,7.0,242
tt5433114,2019,Documentary,7.7,19005
tt5433140,2023,Action,5.7,140726
tt5433276,2018,Drama,6.3,729
tt5440516,2017,Comedy,5.0,146
tt5440598,2015,Comedy,6.4,8
tt5440620,2015,Adventure,5.0,70
tt5440700,2016,Crime,7.3,25782
tt5441464,2020,Drama,4.2,260
tt5442308,2016,Action,6.7,3716
tt5442562,2016,Documentary,6.6,6
tt5442626,2016,Adventure,3.2,252
tt5442884,2017,Family,5.7,139
tt5443130,2015,Animation,6.9,623
tt5443266,2009,Fantasy,6.1,89
tt5444454,2010,Drama,7.4,14
tt5445444,2016,Comedy,4.1,127
tt5446444,2017,Drama,5.7,410
tt5446460,2016,Drama,7.0,36
tt5446528,2016,Drama,6.5,15
tt5446610,2016,Comedy,5.8,1316
tt5447070,2015,Animation,7.8,12
tt5447294,2015,Drama,5.8,43
tt5448264,2016,Documentary,7.0,8
tt5448766,2016,Comedy,3.5,228
tt5450570,2016,Comedy,6.5,271
tt5451118,2018,Romance,7.5,9592
tt5451244,2017,Comedy,6.5,6976
tt5451640,2017,Crime,4.2,346
tt5452310,2016,Comedy,6.4,66
tt5454690,2016,Comedy,5.6,79
tt5454982,2015,Comedy,4.1,36
tt5455426,2017,Drama,5.4,323
tt5456136,2016,Documentary,7.8,42
tt5456546,2017,Romance,3.7,12476
tt5457070,2016,Drama,6.9,11
tt5457222,2016,Horror,2.8,412
tt5457484,2017,Horror,3.2,1389
tt5457570,2015,Horror,5.2,356
tt5457626,2016,Documentary,6.4,91
tt5457656,2017,Crime,5.4,286
tt5457686,2017,Documentary,7.4,82
tt5457840,2016,Romance,7.4,3102
tt5457926,2017,Horror,4.1,2510
tt5458484,2016,Documentary,7.5,86
tt5458650,2016,Thriller,6.3,19
tt5458952,2016,Documentary,8.6,9
tt5459382,2018,Drama,6.9,2358
tt5459532,2016,Biography,7.6,31
tt5459620,2019,Comedy,4.5,157
tt5459730,2016,Biography,7.7,149
tt5460016,2017,Action,7.3,23
tt5460418,2016,Drama,6.9,42
tt5460522,2018,Biography,5.4,2985
tt5460858,2018,Drama,6.6,7304
tt5460880,2018,Comedy,6.4,12081
tt5461220,2016,Drama,7.8,27
tt5461428,2025,Mystery,4.5,57
tt5461496,2016,Mystery,6.6,26
tt5461596,2016,Comedy,6.7,216
tt5461606,2016,Crime,4.4,41
tt5461870,2016,Music,5.5,8
tt5461956,2017,Comedy,5.2,8915
tt5462244,2016,Documentary,7.5,44
tt5462400,2016,Thriller,6.4,2492
tt5462468,2016,Crime,4.3,116
tt5462906,2017,Drama,5.9,369
tt5463114,2016,Drama,6.3,52
tt5463162,2018,Action,7.6,728176
tt5463262,2014,Documentary,9.2,74
tt5463378,2016,Horror,6.6,3040
tt5463510,2016,Action,6.4,3969
tt5464164,2017,Crime,5.6,200
tt5464234,2017,Thriller,4.7,8870
tt5464344,2016,Thriller,5.5,64
tt5465256,2016,Documentary,3.0,10
tt5465374,2016,Drama,6.9,689
tt5465496,2007,Thriller,6.7,88
tt5465742,2012,Romance,7.6,16
tt5465868,2016,Comedy,5.5,1778
tt5466006,2016,Drama,6.5,77
tt5466112,2017,Drama,6.8,77
tt5466186,2018,History,5.9,18064
tt5466342,2015,Musical,7.3,10
tt5466826,2018,Fantasy,2.9,70
tt5467140,2016,Documentary,6.4,202
tt5440700,2016,Drama,7.3,25782
tt5442308,2016,Comedy,6.7,3716
tt5451244,2017,Drama,6.5,6976
tt5456546,2017,Action,3.7,12476
tt5460522,2018,Drama,5.4,2985
tt5461596,2016,Drama,6.7,216
tt5461956,2017,Drama,5.2,8915
tt5462400,2016,Drama,6.4,2492
tt5466186,2018,Action,5.9,18064
tt5466826,2018,Comedy,2.9,70
tt5467140,2016,Drama,6.4,202
tt5467458,2016,Family,5.3,29
tt5467782,2016,Drama,7.0,71
tt5467852,2017,Crime,5.4,315
tt5467982,2016,Drama,6.3,61
tt5468016,2017,Adventure,7.0,1205
tt5468018,2017,Animation,6.8,1076
tt5468020,2016,Drama,5.7,47
tt5468130,2018,Thriller,3.8,704
tt5468178,2016,Action,4.7,451
tt5468300,2016,Romance,6.3,4524
tt5468728,2016,Documentary,7.0,28
tt5470178,2016,Comedy,4.8,508
tt5470222,2016,Thriller,3.2,2430
tt5470724,2016,Drama,4.8,43
tt5470742,2020,Action,2.6,213
tt5471258,2018,Action,6.0,240
tt5471320,2016,Drama,9.0,7
tt5471480,2016,Documentary,7.1,2892
tt5471588,2017,Action,5.4,40
tt5471732,2016,Drama,5.0,14
tt5472146,2016,Family,7.2,17
tt5472614,2017,Action,7.1,68
tt5472822,2020,Documentary,7.2,127
tt5472896,2017,Drama,4.2,837
tt5473040,2020,Comedy,3.6,99
tt5473090,2018,Comedy,5.6,2895
tt5473124,2019,Thriller,4.0,963
tt5473330,2013,Mystery,5.1,37
tt5473412,2023,Horror,5.4,557
tt5473478,2016,Documentary,6.3,75
tt5473906,2014,War,5.2,72
tt5473982,2014,Drama,7.4,15
tt5474036,2018,Comedy,6.8,9629
tt5474302,2016,Comedy,6.5,44
tt5474522,2016,Thriller,6.9,614
tt5474644,2016,Animation,6.5,2083
tt5474678,2018,Documentary,4.9,25
tt5475002,2016,Comedy,6.3,328
tt5475244,2015,Drama,7.6,392
tt5475368,2007,Animation,7.4,16
tt5475468,2017,Romance,5.1,210
tt5475678,2019,Action,3.5,248
tt5476088,2015,Drama,6.2,65
tt5476944,2017,Fantasy,7.6,1902
tt5477228,2016,Crime,5.8,31
tt5477250,2016,Comedy,6.6,12
tt5477340,2016,Crime,8.1,8
tt5477566,2016,Biography,6.0,8006
tt5478246,2016,Documentary,3.0,14
tt5478370,2012,Horror,5.5,50
tt5478446,2018,Documentary,7.2,208
tt5478698,2016,Romance,5.9,80
tt5478746,2019,Horror,2.6,666
tt5478866,2016,Comedy,7.3,26
tt5478876,2015,Documentary,6.1,68
tt5479204,2016,Documentary,8.8,72
tt5479616,2017,Romance,5.1,5302
tt5479700,2016,Romance,5.7,857
tt5480768,2009,Romance,4.9,105
tt5480816,2016,Animation,7.4,58
tt5481404,2016,Action,4.8,3472
tt5481984,2016,Action,2.2,1251
tt5482362,2018,Sport,8.9,82
tt5482644,2020,Drama,6.2,128
tt5482986,2016,Drama,5.8,49
tt5482998,2015,Drama,7.1,59
tt5483192,2014,Drama,5.9,14
tt5485410,2016,Crime,8.0,14
tt5486170,2016,Romance,6.9,1054
tt5487250,2011,Drama,8.0,104
tt5487360,2016,Documentary,6.6,266
tt5489156,2017,Action,6.4,58
tt5489552,2006,Comedy,7.9,71
tt5489950,2017,Drama,6.7,28
tt5490310,2017,Comedy,5.3,613
tt5490848,2016,Comedy,7.0,92
tt5490996,2016,Documentary,7.5,42
tt5491352,2017,Drama,7.8,21
tt5491746,2016,Documentary,6.0,10
tt5491752,2017,Action,7.0,61
tt5491920,2016,Action,7.1,3549
tt5492038,2016,Documentary,6.6,14
tt5492496,2019,Drama,4.8,327
tt5492732,2017,Horror,3.5,19
tt5492906,2016,Fantasy,5.5,1138
tt5493516,2020,Drama,6.3,306
tt5493776,2005,Drama,7.3,72
tt5494522,2018,Romance,7.1,14
tt5494608,2016,Crime,5.1,35
tt5494870,2016,Documentary,6.9,967
tt5495040,2017,Biography,7.2,497
tt5495230,2018,Documentary,8.5,78
tt5495270,2016,Romance,4.1,277
tt5495294,2017,Documentary,7.2,29
tt5495792,2017,Documentary,6.6,305
tt5496204,2021,Drama,6.4,136
tt5472146,2016,Documentary,7.2,17
tt5473412,2023,Action,5.4,557
tt5474522,2016,Drama,6.9,614
tt5478370,2012,Comedy,5.5,50
tt5479700,2016,Drama,5.7,857
tt5485410,2016,Drama,8.0,14
tt5492906,2016,Comedy,5.5,1138
tt5494608,2016,Thriller,5.1,35
tt5495270,2016,Action,4.1,277
tt5473412,2023,Drama,5.4,557
tt5496742,2015,Documentary,6.9,20
tt5497458,2016,Thriller,5.4,3257
tt5497610,2018,Drama,7.2,16
tt5497822,2016,Comedy,6.6,111
tt5497824,2016,War,6.5,149
tt5497852,2018,Adventure,4.4,177
tt5498526,2016,Romance,6.5,47
tt5498536,2016,Comedy,7.3,86
tt5499864,2016,Action,7.0,32
tt5500148,2016,Comedy,6.2,5859
tt5500218,2022,Fantasy,5.7,59993
tt5500424,2005,Adventure,8.0,12
tt5500464,2016,Comedy,4.8,123
tt5500590,2005,Adventure,8.3,8
tt5500802,2014,Documentary,7.9,13
tt5501104,2018,Fantasy,7.0,36760
tt5502060,2016,Drama,5.1,14
tt5502764,2016,Comedy,5.0,59
tt5502816,2016,Family,7.5,1209
tt5502946,2016,Family,5.8,1259
tt5503688,2017,Sport,5.7,9064
tt5503786,2015,Sci-Fi,4.9,189
tt5503826,2016,Horror,4.0,74
tt5504168,2016,Thriller,8.1,6425
tt5504810,2017,Crime,4.7,479
tt5506680,2011,Thriller,7.9,65
tt5506864,2019,Mystery,4.7,387
tt5507266,2015,Romance,6.9,57
tt5507332,2016,Documentary,5.4,5
tt5507956,2013,Documentary,7.9,9
tt5507958,2016,Action,7.4,6
tt5508224,2019,Comedy,3.7,49
tt5508576,2017,Family,6.8,249
tt5508598,2015,Comedy,6.7,49
tt5508604,2013,Drama,6.4,21
tt5508962,1995,Horror,4.6,45
tt5510934,2016,Drama,8.9,6074
tt5511970,2017,Horror,3.8,162
tt5512058,2017,Drama,6.0,8
tt5512430,2015,Documentary,6.0,25
tt5512456,2016,Documentary,7.2,16
tt5512764,2016,Horror,5.2,46
tt5512814,2013,Romance,5.5,58
tt5512872,2016,Drama,5.6,4390
tt5514008,2016,Documentary,7.4,38
tt5514344,2018,Family,4.7,233
tt5514372,2016,Action,4.9,379
tt5514632,2017,Sport,6.6,401
tt5514914,2017,Family,6.0,88
tt5515670,2016,Action,6.0,220
tt5516328,2017,Horror,6.4,39419
tt5516404,2018,Comedy,4.9,598
tt5516556,2017,Documentary,8.2,35
tt5516872,2015,Drama,8.7,16
tt5516942,1999,Fantasy,4.9,35
tt5518756,2017,Comedy,5.0,555
tt5519506,2024,Comedy,5.4,757
tt5520614,2016,Comedy,5.6,41
tt5520620,2011,Documentary,4.7,13
tt5522892,2016,Thriller,3.1,207
tt5523010,2018,Family,5.6,39522
tt5523164,2016,Adventure,6.9,12
tt5523254,2016,Biography,6.8,13
tt5523544,2016,Thriller,6.3,789
tt5523590,2016,Action,5.2,43
tt5523594,2006,Drama,7.6,335
tt5501104,2018,Drama,7.0,36760
tt5503688,2017,Drama,5.7,9064
tt5508224,2019,Drama,3.7,49
tt5514372,2016,Comedy,4.9,379
tt5519506,2024,Drama,5.4,757
tt5523590,2016,Drama,5.2,43
tt5524320,2017,Drama,6.4,63
tt5524712,2020,Comedy,8.6,16
tt5524888,2016,Drama,6.9,22
tt5524940,2009,Family,6.4,19
tt5525022,2016,Documentary,9.2,8
tt5525310,2016,Documentary,7.0,733
tt5525418,2017,Music,6.7,353
tt5525846,2017,Drama,3.8,344
tt5526064,2015,Comedy,7.4,30
tt5526418,2015,Documentary,6.6,8
tt5526536,2017,Horror,2.7,128
tt5527104,2011,War,6.4,7
tt5527316,2016,Drama,3.5,444
tt5527578,2016,Sci-Fi,4.0,11
tt5528558,2023,Romance,8.0,564
tt5529392,2016,Comedy,4.6,407
tt5529534,2016,Family,9.1,32
tt5531032,2016,Mystery,4.2,1372
tt5531640,2016,Drama,6.0,10
tt5531694,2018,Crime,5.8,45
tt5532254,2016,Documentary,6.0,247
tt5532368,2018,Documentary,5.6,138
tt5532520,2017,Documentary,8.0,16
tt5532844,2016,Drama,7.1,80
tt5533084,2017,Music,9.2,11
tt5533130,2015,Documentary,7.0,6
tt5534436,2017,Thriller,7.5,5892
tt5535276,2023,Drama,6.5,68152
tt5535604,2015,Documentary,7.8,22
tt5535618,2016,Sport,7.2,8
tt5536610,2018,Drama,7.2,23368
tt5537132,2015,Documentary,6.9,34
tt5537376,2016,Romance,8.3,27
tt5537686,2017,Drama,6.3,530
tt5538118,2017,Biography,7.6,1173
tt5538612,2021,Romance,5.1,145
tt5539054,2017,Crime,4.7,14986
tt5539344,2011,Drama,4.4,20
tt5540058,2016,Horror,6.1,27
tt5540188,2017,Mystery,6.8,9877
tt5540196,2016,Drama,8.7,13
tt5540536,2016,Documentary,5.8,61
tt5540622,2017,Comedy,3.9,159
tt5540840,2016,Comedy,4.1,54
tt5540992,2017,History,6.4,9417
tt5541086,2016,Crime,6.4,6
tt5541132,2017,Crime,7.1,2318
tt5541140,2017,Fantasy,4.5,32
tt5541186,2018,Drama,5.9,168
tt5541240,2017,Drama,6.8,58025
tt5541794,2016,Drama,4.3,135
tt5542460,2016,Comedy,4.7,164
tt5542802,2017,Fantasy,4.8,9304
tt5542806,2002,Documentary,6.4,22
tt5543436,2015,Action,4.6,28
tt5543488,2016,Horror,2.1,196
tt5543604,2017,Crime,5.4,885
tt5543690,2016,Action,5.7,198
tt5543734,2017,Documentary,8.6,18
tt5544018,2019,Biography,7.5,94
tt5544384,2017,Action,7.3,9767
tt5545568,2016,Drama,7.3,754
tt5545582,2016,Documentary,7.9,56
tt5545866,2014,Action,6.9,54
tt5545880,2018,Thriller,7.3,649
tt5545984,2017,Drama,7.0,462
tt5546268,2016,Comedy,5.8,38
tt5546270,2020,Action,5.1,46
tt5546762,2016,Music,6.5,20
tt5547910,2018,Drama,5.3,963
tt5531032,2016,Horror,4.2,1372
tt5531694,2018,Horror,5.8,45
tt5538612,2021,Drama,5.1,145
tt5541086,2016,Action,6.4,6
tt5541132,2017,Drama,7.1,2318
tt5541140,2017,Drama,4.5,32
tt5542802,2017,Action,4.8,9304
tt5543488,2016,Thriller,2.1,196
tt5543604,2017,Drama,5.4,885
tt5546268,2016,Drama,5.8,38
tt5546270,2020,Comedy,5.1,46
tt5541086,2016,Thriller,6.4,6
tt5549522,2016,Documentary,6.7,21
tt5550228,2016,Drama,5.8,226
tt5551248,2001,Action,6.4,18
tt5552964,2016,Documentary,7.4,30
tt5553470,2016,Documentary,8.6,71
tt5553962,2018,Mystery,3.5,772
tt5554204,2018,Thriller,4.0,116
tt5554314,2017,Drama,7.1,319
tt5555174,2016,Horror,2.8,328
tt5555422,2016,Documentary,1.4,42
tt5555502,2016,Biography,7.0,12215
tt5555554,2016,Action,2.5,657
tt5556266,2023,Mystery,6.4,28
tt5556532,2016,Drama,5.0,25
tt5556766,2016,Drama,8.2,43
tt5556784,2016,Action,6.7,3632
